RUMUGU AIR & SPACE NIGERIA LIMITED,RMG
RUS AVIATION LLC (RELIABLE UNIQUE SERVICES AVIATION LLC),RLB
"RUSAERO, CENTER FOR CIVIL AVIATION SERVICES",KLE
"RUSICH-T, AIRCOMPANY CJSC",RUH
"RUSJET, JOINT-STOCK COMPANY",RSJ
RUSLINE,RLU
RUSSAGRIF,...
"RUSSAIR AIRCOMPANY, CLOSED JOINT STOCK COMPANY",RUR
"RUSSIAN AIRCRAFT CORPORATION -MIG, FEDERAL STATE UNITARY ENTERPRISE",MIG
RUSSIAN FEDERATION AIR FORCE,RFF
RUSSIAN SKY AIRLINES,ESL
RUTA,RTF
RUTAIR LIMITED D/B/A AIR LINK,LJM
"RUTAS AEREAS, C.A.",RUC
RUTLAND AVIATION LIMITED,RND
RVL AVIATION LTD,REV
RWANDA AIRLINES,RUA
RWANDA AIRWAYS,RWA
RWANDAIR EXPRESS,RWD
"RWL GERMAN FLIGHT ACADEMY GMBH, MOENCHENGLADBACH",RWL
"RYAN AIR, INC. (ANCHORAGE, AK)",RYA
"RYAN AVIATION CORPORATION D/B/A RYAN INTERNATIONAL AIRLINES (WICHITA,KS)",RYN
RYANAIR,RYR
RYAZAN STATE AIR ENTERPRISE,RYZ
"RYNES AVIATION, INC. (MELROSE PARK, IL)",RAA
"S-AIR, PRIVATE JOINT-STOCK AVIATION COMPANY",RLS
S. GROUP AVIATION,SGL
S. GROUP INTERNATIONAL,IND
"S.A.C. INDUSTRIES, LLC (BOZEMAN, MT)",SOK
S.C. AIR BUCHAREST TRANSPORT AERIAN S.R.L.,BUR
S.C. EUROJET ROMANIA,RDP
S.C. VALAHIA AIR S.R.L.,VLH
S.C.ION TIRIAC S.A.,TIH
"S.K. LOGISTICS, INC. (ST. AUGUSTINE, FL)",SFX
"S.P. AVIATION (HAYWARD, CA)",GDG
S.T.C. AVIATION S.P.A.,MXY
SA AIRLINK (PTY) LTD,LNK
SA AIRLINK REGIONAL (PTY) LTD,REJ
SA EXPRESS AIRWAYS,EXY
SA RED CROSS AIR MERCY SERVICE,AMD
SAAB AB,TGT
SAAB-AIRCRAFT AB,SCT
SAAD (A320) LTD,MMS
SABAHAIR AVIATION SDN. BHD.,SAX
"SABAIDEE AIRWAYS CO., LTD",VGO
"SABER AVIATION INC. (CHARLOTTE, NC)",SBR
SABINAIR AIR CHARTER,...
"SABRE, INC. (SOUTHLAKE, TX)",SBG
SAF HELICOPTERES,SHP
SAFAIR (PTY.) LTD,SFR
SAFARI EXPRESS CARGO LIMITED,SXY
SAFARILINK AVIATION LIMITED,XLK
SAFAT AIRLINES,IRV
SAFE AIR COMPANY,SAQ
"SAFE SERVICIOS AEREOS, S.A. DE C.V.",SFV
"SAFEWING AVIATION COMPANY, INC. (KANSAS CITY, MO)",SFF
SAFFRON AVIATION (PVT) LTD,CIN
SAFI AIRWAYS,SFW
SAFIRAN AIRLINES,SFN
SAGA HAVA TASIMACILIK A.S.,SGX
SAGOLAIR TRANSPORTES EJECUTIVOS S.L.,SGP
SAHA AIRLINES SERVICES,IRZ
SAHAND AIRLINES,IRS
SAHARA AERO SERVICE (SAS),HRV
SAHARA AIR CARGO,SFQ
SAHARA AIRLINES,SHD
SAHEL AIRLINES,AWJ
SAHEL AVIATION SERVICE,SAO
SAINT BARTH COMMUTER,SBU
SAKHIR AIR BASE,KHB
"SALAIR, INC. (SEATTLE, WA)",SIR
SALAMA AIRLINES NIGERIA LIMITED,SLW
SALEM,KKS
SALPA AVIATION CO. LTD. (SUDAN),SLP
SALT AVIATION SP. Z.O.O.,SVV
SALZBURGJETAVIATION GMBH,MOZ
SAM INTERCONTINENTAL GROUP S.A.,MMT
"SAM, SOCIEDAD AERONAUTICA DE MEDELLIN",SAM
SAMA AIR TRANSPORT,SMN
SAMA LELTAYARAN,SMY
"SAMAL AIR, AVIACOMPANY",SAV
SAMAR AIR,SMQ
SAMARKAND AIRWAYS,UZS
"SAMPOERNA AIR NUSANTARA, PT.",SAE
SAMSON AVIATION LTD,SHL
"SAMSUNG TECHWIN CO., LTD",TKW
"SANBORN MAP COMPANY (COLORADO SPRINGS, CO)",SMU
SANSAR AVIATION INTERNATIONAL,SNZ
"SANTA BARBARA AIRLINES, C.A.",BBR
SAO AIRLINES,AOW
SAO PAULO AIR TRANSPORTS LTDA,SCB
"SAPPHIRE AVIATION, INC. (WEST PALM BEACH, FL)",SPP
SAPPHIRE EXECUTIVE AIR,SPH
SAR - SERVICO AEREO REGIONAL,MSG
SARATOV AVIATION DIVISION,SOV
SARDINIAN SKY SERVICE S.R.L.,SSR
SARIT AIRLINES,SRW
SARK INTERNATIONAL AIRWAYS,JIM
SAS DANMARK A/S,DEN
SAS HOP !-BRIT AIR,BZH
SAS SCANDINAVIAN AIRLINES NORGE AS,CNO
SASKATCHEWAN GOVERNMENT AIR AMBULANCE SERVICE,SLG
SASKATCHEWAN GOVERNMENT EXECUTIVE AIR SERVICE,SGS
SATA INTERNACIONAL,RZO
"SATENA, SERVICIOS DE AERONAVEGACION A TERRITORIOS NAC",NSE
SAUDI ARABIAN AIRLINES,SVA
SAUDI ARABIAN VIP AIRCRAFT,...
SAVANAH AIRLINES LIMITED,SNI
SAVANAIR (ANGOLA) LDA.,SVN
SAXON AIR,SXN
SAYAKHAT,SAH
SAYAT AIR,SYM
"SAYEGH AVIATION EUROPE, S.R.O.",CCS
SCAMBESCO CC TRADING AS CLOUD 9 AIR CHARTERS,CLC
SCANAVIATION AS,WOP
SCANDINAVIAN AIR AMBULANCE AB,NKF
SCANDINAVIAN AIRLINES SYSTEM,SAS
SCANDINAVIAN MEDICOPTER AB,DFL
"SCANWINGS OY, FINLAND",ABF
SCAT,VSV
SCD AVIATION,SCY
SCENIC AIR (PTY) LTD,ENR
SCENIC AIR AG,SCH
"SCENIC AIRLINES, INC. (N. LOS VEGAS, NV)",SCE
"SCHUMAN AVIATION CO. (HONOLULU, HI)",KDS
"SCHWANS SHARED SERVICES, LLC (MARSHALL, MN)",TNI
SCIBE AIRLIFT,SBZ
SCIENTIFIC INDUSTRIES (UK) LIMITED,...
SCOALA SUPERIOARA DE AVIATIE CIVILA,RFT
SCOOT PTE LTD,SCO
SCOTIA HELICOPTER LIMITED,...
"SCOTT AVIATION (FRESNO, CA)",SIS
SCOTTISH AIRWAYS FLYERS LTD,SKO
"SEABORNE AIRLINES (CHRISTIANSTED, USVI)",SBS
"SEACOAST AIRLINES, INC. (CLEARWATER, FL)",SCC
SEAGLE AIR,CGL
SEAGULL FORMATION LIMITED,...
"SEAPORT AIRLINES, INC (PORTLAND, OR)",SQH
SEARCA LTDA.,SRC
SEARCH AND RESCUE 202,SRG
SEARCH AND RESCUE 22,SRD
SECO INTERNATIONAL INC.,SIJ
SECOND SVERDLOVSK AIR ENTERPRISE,UKU
SECRETARIA DE MARINA,ANX
"SECURE AIR CHARTER, LLC (NASHVILLE, TN)",JCM
"SECURITY AVIATION, INC. (ANCHORAGE, AK)",SVX
"SEDALIA, MARSHALL, BOONVILLE STAGE LINE, INC. (DES MOINES, IA)",STG
"SEDONA AIR CENTER (WEST SEDONA, AZ)",SED
SEFOFANE AIR CHARTERS (PTY) LTD,SFE
SELCON AIRLINES LTD,SEO
SELKIRK REMOTE SENSING LTD.,SRS
SEMEYAVIA,SMK
SEMITOOL EUROPE LTD,STE
SENAIR SERVICES,SNH
"SENATOR AVIATION CHARTER GMBH, KOELN",SNA
SENEGAL AIRLINES,SGG
SENOK AVIATION (PVT) LTD,MVS
"SENTEL CORPORATION (NEWPORT NEWS, VA)",SEL
SEOUL AIR INTERNATIONAL,SHI
"SERAIR TRANSWORLD PRESS, S.L.",SEV
"SERTEL (SERVICIOS TELERESERVACIOS, S.A. DE C.V.)",LOM
"SERVIAEREO, S.A. DE C.V.",SOC
"SERVICE PEOPLE GMBH, HAMBURG",SPX
SERVICEAIR,GYG
SERVICES AERIENS LATINO-AMERICAINS D/B/A SALSA S.A.,SLC
SERVICIO AEREO DE LA GUARDIA CIVIL,DGC
SERVICIO AEREO REGIONAL REGAIR CIA. LTDA.,RER
"SERVICIO AEREO SALTILLO, S.A. DE C.V.",SES
SERVICIO DE VIGILANCIA AEREA DEL MINISTERIO DE SEGURIDAD PUBLICA,MSP
SERVICIO LEO LOPEZ S.A. DE C.V.,LLA
"SERVICIO MEXICANO DE VUELOS DE FLETAMENTO, S.A. DE C.V.",ATE
"SERVICIO TECNICO AERO DE MEXICO, S.A. DE C.V.",SDX
"SERVICIO Y MANTENIMIENTO TECNICO DQ, S.A. DE C.V.",SDQ
SERVICIOS A LA NAVEGACION EN EL ESPACIO AEREO MEXICANO (SENEAM),XMX
"SERVICIOS AEREOS ACROSS, S.A. DE C.V.",ACW
"SERVICIOS AEREOS AUTOMOTRIZ, S.A. DE C.V.",SMO
"SERVICIOS AEREOS AVANDARO, S.A. DE C.V.",VDO
"SERVICIOS AEREOS CDF, S.A. DE C.V.",CDF
"SERVICIOS AEREOS CENTRALES, S.A. DE C.V.",CEE
"SERVICIOS AEREOS CORPORATIVOS, S.A. DE C.V.",TRN
"SERVICIOS AEREOS COSTA CALIDA, S.L.",SCG
"SERVICIOS AEREOS DANDY, S.A. DE C.V.",DDY
"SERVICIOS AEREOS DE CHIHUAHUA AEROCHISA, S.A. DE C.V.",AHI
"SERVICIOS AEREOS DE NICARAGUA, S.A. (SANSA)",SNE
"SERVICIOS AEREOS DEL ALTIPLANO, S.A. DE C.V.",ATP
"SERVICIOS AEREOS DEL ATLANTICO, S.L.",SDT
"SERVICIOS AEREOS DEL CENTRO, S.A. DE C.V.",SCV
"SERVICIOS AEREOS DEL NAZAS, S.A. DE C.V.",NAZ
SERVICIOS AEREOS DEL VAUPES LTDA.,SDV
"SERVICIOS AEREOS DENIM, S.A. DE C.V.",DNI
"SERVICIOS AEREOS EJECUTIVOS DE LA LAGUNA,S.A. DE C.V.",LGU
SERVICIOS AEREOS EJECUTIVOS SAEREO S.A.,SRO
"SERVICIOS AEREOS ESPECIALES DE JALISCO, S.A. DE C.V.",SJA
"SERVICIOS AEREOS ESPECIALIZADOS DESTINIA, S.A. DE C.V.",DES
SERVICIOS AEREOS ESPECIALIZADOS EN TRANSPORTES PETROLEROS,KSP
"SERVICIOS AEREOS ESTRELLA, S.A. DE C.V.",LLS
"SERVICIOS AEREOS EUROPEOS Y TRATAMIENTOS AGRICOLAS, S.L. (SAETA)",SAU
"SERVICIOS AEREOS FUN FLY, S.A. DE C.V.",FUF
"SERVICIOS AEREOS GANA, S.A. DE C.V.",GNA
"SERVICIOS AEREOS ILSA, S.A. DE C.V.",ILS
SERVICIOS AEREOS INTEGRALES S.A. (FLYANT),FYA
"SERVICIOS AEREOS INTERESTATALES, S.A. DE C.V.",TTD
"SERVICIOS AEREOS LA MARQUESA, S.A. DE C.V.",SMD
"SERVICIOS AEREOS LUCE, S.A. DE C.V.",SEB
"SERVICIOS AEREOS M.T.T., S.A. DE C.V.",MTG
"SERVICIOS AEREOS MILENIO, S.A. DE C.V.",MLO
"SERVICIOS AEREOS MONARREZ, S.A. DE C.V.",NRZ
"SERVICIOS AEREOS NOTICIOSOS, S.A. DE C.V.",OSS
"SERVICIOS AEREOS PALENQUE, S.A. DE C.V.",SPQ
"SERVICIOS AEREOS POBLANOS, S.A. DE C.V.",POB
"SERVICIOS AEREOS PREMIER, S.A. DE C.V.",PMR
"SERVICIOS AEREOS PROFESIONALES, S.A.",PSV
SERVICIOS AEREOS REGIOMONTANOS,RGC
"SERVICIOS AEREOS SAAR, S.A. DE C.V.",SVS
SERVICIOS AEREOS SAN CRISTOBAL,SCI
"SERVICIOS AEREOS SLAINTE, S.A. DE C.V.",SLS
SERVICIOS AEREOS SUCRE C.A. (SASCA),SSU
"SERVICIOS AEREOS SURTEP, S.A. DE C.V.",SRT
"SERVICIOS AEREOS TAMAZULA, S.A. DE C.V.",TZU
"SERVICIOS AEREOS TEXTRA, S.A. DE C.V.",XTA
"SERVICIOS AEREOS UNIVERSITARIOS, S.A. DE C.V.",UNT
"SERVICIOS AEREOS, S.A. DE C.V.",VWA
"SERVICIOS AERONAUTICOS AERO PERSONAL, S.A. DE C.V.",SRL
"SERVICIOS AERONAUTICOS DE NAYARIT, S.A. DE C.V.",SNY
"SERVICIOS AERONAUTICOS DE ORIENTE, S.A. DE C.V.",SVO
"SERVICIOS AERONAUTICOS Z, S.A. DE C.V.",SZT
"SERVICIOS CORPORATIVOS AEREOS DE LA LAGUNA, S.A. DE C.V.",SPL
"SERVICIOS DE AEROTRANSPORTACION DE AGUASCALIENTES, S.A. DE C.V.",STD
"SERVICIOS DE ALQUILER AEREO, S.A. DE C.V.",SQL
"SERVICIOS DE TRANSPORTE AEREO, S.A. DE C.V.",SVI
"SERVICIOS DINAMICOS DE AVIACION, S.A. DE C.V.",SDI
"SERVICIOS EJECUTIVOS AEREOS VIZ, S.A. DE C.V.",SVZ
"SERVICIOS EJECUTIVOS CONTINENTAL, S.A. DE C.V.",SJC
"SERVICIOS EJECUTIVOS GOSA, S.A. DE C.V.",HJE
"SERVICIOS EMPRESARIALES Y ADMINISTRATIVOS, S.A. DE C.V.",ERD
"SERVICIOS ESPECIALES DEL PACIFICO JALISCO, S.A. DE C.V.",SJL
"SERVICIOS INTEGRALES DE AVIACION, S.A. DE C.V.",NTG
"SERVICIOS PRIVADOS DE AVIACION, S.A. DE C.V.",SPV
"SERVICIOS STARLIT CARUSO, S.A. DE C.V.",CRU
SERVICO ACOREANO DE TRANSPORTES AEREOS - EP (SATA),SAT
SERVICOS AUXILIARES DE TRANSPORTES AEREOS (SATA),STS
SERVISAIR LTD.,SGH
SERVIZI AEREI SPA,SNM
SETE LINHAS AEREAS LTDA.,SLX
"SEVEN BAR FLYING SERVICE, INC. (ALBUQUERQUE, NM)",SBF
SEVEN FOUR EIGHT AIR SERVICES,IHO
SEVENAIR,SEN
SEVERN AVIATION LTD,GDA
"SEVERSTAL, LTD AIRCOMPANY",SSF
SF AIRLINES COMPANY LTD,CSS
"SFS AVIATION CO., LTD",SIC
SFT-SUDANESE FLIGHT,STF
"SHAANXI PHOENIX INTERNATIONAL FLYING COLLEGE CO., LTD",PHF
SHABAIR,SHB
SHAHEEN AIR INTERNATIONAL,SAI
SHAHEEN AIRPORT SERVICES,SHN
SHAHIN BALL PARVAZ,SBP
SHAKH AIR KZ,RKN
SHALOM AIR SERVICES,FFH
SHAM WING AIRLINES,SAW
SHANDONG AIRLINES,CDG
"SHANDONG AIRLINES RAINBOW JET CO., LTD",RBW
"SHANDONG NANSHAN INTERNATIONAL FLIGHT CO., LTD",NSY
SHANGHAI AIRLINES,CSH
SHANGHAI AIRLINES CARGO INTERNATIONAL COMPANY,SHQ
"SHANGHAI KINGJET GENERAL AVIATION CO., LTD",KJT
SHAR INK LTD,UGP
SHARJAH RULER'S FLIGHT,SHJ
SHARP INC.,SHK
"SHAVANO AIR, INC. (PONCHA SPRINGS, CO)",SHV
SHAWBURY FTU,SYS
SHEBA AVIATION,SYE
SHELL AIRCRAFT LTD.,SHE
SHELL CANADA,SCL
SHELTAM AVIATION CC,SHM
SHENZHEN AIRLINES,CSZ
"SHENZHEN ASTRO GENERAL AVIATION CO., LTD",SZA
"SHENZHEN DONGHAI AIRLINES CO., LTD",EPA
SHEREMETYEVO-CARGO,SHO
SHIV AIR LIMITED,HJI
SHOPRITE GROUP LTD,SHG
"SHORELINE AVIATION, LLC (OXFORD, CT)",SDB
SHOVKOVIY SHLYAH LTD,SWW
SHREE AIRLINES,SHA
SHTOTZ AGRO SERVICE,SZG
SHUANGYANG GENERAL AVIATION CO.,CSY
"SHUTTLE AMERICA CORPORATION (INDIANAPOLIS, IN)",TCF
SI CHUAN AIRLINES,CSC
"SIAM AIR TRANSPORT CO., LTD",SQM
"SIAM AIRNET CO., LTD",RBR
"SIAM GENERAL AVIATION CO., LTD",SGN
"SIAM GLOBAL AIR CO., LTD",CAH
"SIAVIA, D.O.O.",SVB
SIBERIA AIRLINES,SBI
SIBIA LTD,SBD
SIDERAL LINHAS AEREAS LTDA.,SID
SIEM REAP AIRWAYS INTERNATIONAL,SRH
"SIERRA EXPRESS (RENO, NV)",SIE
"SIERRA EXPRESSWAY AIRLINES (OAKLAND, CA)",SRX
"SIERRA PACIFIC AIRLINES (TUCSON, AZ)",SPA
SIGNATURE FLIGHT SUPPORT LTD,SIG
SIGNCHOOSE LTD T/A HELICENTRE COVENTRY,COV
SIKA AIRLINES,SIK
SILESIA AIR J.S.C.,SUA
SILK ROAD CARGO BUSINESS,URS
SILK WAY AIRLINES,AZQ
SILK WAY BUSINESS AVIATION LLC,ESW
SILK WAY WEST AIRLINES,AZG
SILKAIR (SINGAPORE) PTE LTD,SLK
SILVAIR SP. Z.O.O.,SAN
"SILVAIR, INC. (MIAMI SPRINGS, FL)",IJS
SILVER AIR LTD,SLD
"SILVER AIRWAYS CORP (FT. LAUDERDALE, FL)",SIL
"SILVER BIRD CHARTERFLUG GMBH, SAARBRUCKEN",SLF
"SILVER CLOUD AIR GMBH, SCHIFFERSTADT",SCR
SILVERBACK CARGO FREIGHTERS,VRB
"SILVERHAWK AVIATION, INC. (SEWARD, NE)",SLH
SILVERJET AVIATION LTD,SLR
"SIMARGL LTD, AIRCOMPANY",SML
SIMPLEJET LV LTD,SMP
SIMPSON AIR LTD.,NCS
SIMRIK AIRLINES PVT. LTD,RMK
"SINCOM-AVIA, AVIATION COMPANY",INK
SINGAPORE AIRLINES CARGO PTE LTD,SQC
SINGAPORE AIRLINES LIMITED,SIA
SINGAPORE FLYING COLLEGE (JET OPERATIONS),RFZ
SINO JET MANAGEMENT LTD,SJM
SIRIO EXECUTIVE S.R.L.,SIW
SIRIO S.P.A.,SIO
SIRIUS-AERO,CIG
"SIRVAIR, S.A.DE C.V.",VRS
"SISTEMAS AERONAUTICOS 2000, S.A. DE C.V.",SUT
SITA - SOCIETE INTERNATIONALE DE TELECOMMUNICATIONS AERONAUTIQUES,SIT
SKA SA AIRCRAFT LEASING (PTY) LTD,KLA
SKARGARDSHAVETS HELIKOPTERTJANST AB (SHT),MHQ
"SKIF-AIR, LLC",USK
SKIVA AIR LLC,KIR
SKY,KYA
"SKY AERONAUTICAL SERVICES, S.A. DE C.V.",KYR
SKY AIR WORLD,SYW
SKY AIRCRAFT SERVICE,SGM
SKY AIRLINES,SHY
SKY BAHAMAS,SBM
SKY BISHKEK,BIS
"SKY BUS, INC. (DENVER, CO)",FLH
SKY CAM,SCK
SKY EXEC AVIATION SERVICES,SXC
SKY EXPRESS,SXR
SKY EXPRESS S.A.,SEH
"SKY EYES CO., LTD",SEQ
SKY GABON,SKG
SKY GEORGIA,GFG
SKY GUINEE AIRLINES,GIG
SKY HANDLING,SYH
SKY HANDLING LLC,TSZ
"SKY HARBOR AIR SERVICE INC. (CHEYENNE, WY)",SHC
"SKY HARBOR AIR SERVICE, INC. (OMAHA, NE)",SKD
SKY HELICOPTEROS S.A.,HSY
SKY JET,SJU
SKY KG AIRLINES,KGK
"SKY KING, INC. (SACRAMENTO, CA)",SGB
"SKY LEASE I, INC. (GREENSBORO, NC)",KYE
SKY LIMO CORPORATION (FT. LAUDERDALE FL),LMO
SKY LINE FOR AIR SERVICES LTD,SLY
SKY LINK AVIATION SERVICES,SKS
SKY MESSAGING (PTY) LTD,KYD
SKY NET AIRLINE,SKJ
SKY ONE,ARM
"SKY ONE EXPRESS AIRLINES INC. (REISTERTOWN, MD)",SYF
SKY REGIONAL AIRLINES INC.,SKV
SKY SERVICE,KVR
SKY SERVICE,SKU
"SKY SERVICE AVIATION, S.L.",SSA
SKY SHUTTLE HELICOPTERS LIMITED,HHK
"SKY TOURS, INC. (PORT CLINTON, OH)",SKE
SKY TRAVEL LTD,RVU
SKY UNLIMITED,SYU
SKY WAY AIR,SAB
"SKY WEST AVIATION, INC. (ST. GEORGE, UT)",SKW
SKY WIND,...
SKY WINGS AIRLINES S.A.,GSW
SKY WINGS FLIGHT SUPPORT SERVICES,SWJ
"SKY ZONE SERVICOS AEREOS, LDA",...
SKYBIRD AIR LIMITED,KYC
SKYBLUE AVIATION LTD,SBV
SKYBOSNIA D.O.O.,SBN
SKYBRIDGE AIROPS S.R.L.,KYB
SKYBUS,BYK
"SKYBUS AIRLINES, INC (COLUMBUS, OH)",SKB
SKYBUS JET LTD,BSJ
SKYCHARTER (MALTON) LIMITED,SKL
"SKYCRAFT, INC. (SEATTLE, WA)",SKF
SKYDRIFT LTD,SDL
"SKYEUROPE AIRLINES, A.S.",ESK
SKYFREE LTD,KFE
"SKYFREIGHT, INC. (SEATTLE, WA)",SFT
SKYHAUL PTY LTD,HAU
SKYHAWKS AVIATION SERVICE WORLDWIDE,SSW
SKYJET AVIATION SERVICES LIMITED,LRK
SKYJET JSC,SEK
SKYKING LTD,SKI
"SKYLINE AVIATION SERVICES, INC. (BEAVER FALLS, PA)",SKN
SKYLINE LTD,SMT
SKYLINE ULASIM TICARET A.S.,KCU
SKYLINK AVIATION LIMITED,SLL
SKYLINK EXPRESS INC,SLQ
SKYLOUNGE SERVICES S.A.L.,TSM
SKYMARK AIRLINES INC.,SKY
SKYMASTER AIR LINES LTDA,SKC
SKYMEDIA AG,LAS
"SKYNET ASIA AIRWAYS CO., LTD",SNJ
SKYPLAN SERVICES LTD,XXS
SKYROUTE AVIATION,...
SKYROVER CC,WLK
SKYSCAPES AIR CHARTERS,SKR
SKYSERVICE,SSV
SKYSERVICE BUSINESS AVIATION INC.,SYB
"SKYSTAR INTERNATIONAL, INC. (WASHINGTON, NJ)",SSK
SKYTAXI LTD,IGA
SKYTRADERS PTY LTD,SND
SKYTRAIL AIRLINES LIMITED,...
SKYTRANS PTY LTD T/A SKYTRANS AIRLINES,SKP
"SKYVIEW AIRWAYS CO., LTD",RCT
"SKYWAY ENTERPRISES, INC. (KISSIMMEE, FL)",SKZ
"SKYWAY, CJSC",SWY
SKYWAYS EXPRESS AB,SKX
SKYWEST AIRLINES PTY LTD,OZW
SKYWINGS ASIA AIRLINES,SWM
SKYWORK AIRLINES AG,SRK
"SKYWORLD AIRLINES (DENVER, CO)",SPC
SLAM LAVORI AEREI S.R.L.,SLJ
SLATE FALLS AIRWAYS LTD.,SYJ
SLIM AVIATION SERVICES LIMITED,SHX
SLINGSBY AVIATION LIMITED,...
SLOANE AVIATION LTD,SLN
SLOK AIR INTERNATIONAL (GAMBIA) LIMITED,OKS
SLOK AIR LIMITED,SLB
SLOVAK AIR FORCE,SQF
SLOVAK GOVERNMENT FLYING SERVICE,SSG
SLOVAK NATIONAL AEROCLUB,SQA
SLOVAKIAN AIRLINES A.S.,SVL
SLOVENIAN MINISTRY OF DEFENCE,LSV
SMA AIRLINES NIG. LIMITED,SMA
"SMAC (SABANG MERAUKE RAYA AIR CHARTER), PT.",SMC
SMALANDSFLYG AB,SMF
SMALL PLANET AIRLINES,ELC
SMALL PLANET AIRLINES JSC,LLC
SMALL PLANET AIRLINES S.R.L.,LLI
SMALL PLANET AIRLINES SP. Z.O.O.,LLP
SMART AVIATION,SMV
SMART AVIATION COMPANY,SME
SMART CARGO S.A.,SMG
SMART LYNX AIRLINES LTD,ART
SMARTLYNX AIRLINES ESTONIA,MYX
"SMITHAIR, INC. (ATLANTA, GA)",SMH
SMITHKLINE BEACHAM CLINICAL LABS,SBQ
SNAS AVIATION,RSE
SNCF,TGV
SNUNIT AVIATION,SNU
SOBEL AIRLINES OF GHANA,SBL
SOCIEDAD AEREA DEL CAQUETA LTDA,SDK
SOCIEDAD AERONAUTICA PENINSULAR S.L.,SAL
SOCIEDAD DE SALVAMENTO Y SEGURIDAD MARITIMA,SSM
SOCIETE AERIENNE DE GUINEE,GIM
SOCIETE ANONYME DE TRANSPORT ET TRAVAUX AERIENS DE MADAGASCAR (TAM),TML
SOCIETE CENTRAFRICAINE DE TRANSPORT AERIEN,SNS
SOCIETE DE TRANSPORT AERIEN DE MAURITANIE,NSC
SOCIETE DE TRAVAIL AERIEN,...
SOCIETE TOUT TRANSPORT MAURITANIEN,TTM
"SOCOFER, LDA",SCF
SOGDIANA,SDA
"SOKO AVIATION, S.L.",OKT
"SOKOL, JOINT-STOCK AVIATION COMPANY",PIV
SOL AIR,SOF
SOL DEL PARAGUAY LINEAS AEREAS S.A.,SGU
SOL LINEAS AEREAS URUGUAYAS (CUWEROY S.A.),SGA
SOL LINHAS AEREAS LTDA,SBA
SOL S.A. LINEAS AEREAS,OLS
SOLAR AVIATION CO. LTD,SRB
SOLAR CARGO C.A.,OLC
SOLENT FLIGHT LIMITED,SFU
SOLENT HELICOPTERS,...
SOLENTA AVIATION (PTY) LTD,SET
SOLENTA AVIATION - CI,SIV
SOLENTA AVIATION GABON,SVG
SOLID AIR B.V.,SOX
SOLINAIR LTD,SOP
SOLITAIRE LIL - TAYRAN,STR
SOLOFLIGHT,OLO
SOLOMON AIRLINES LIMITED,SOL
"SOLSTAS LAB (GREENSBORO, NC)",SPK
"SOLUCIONES AEREAS DE LA LAGUNA, S.A. DE C.V.",LRG
"SOLUTIONS AIR CHARTER, LLC (ZIONSVILLE, IN)",BLU
SOLYOM HUNGARIAN AIRWAYS AIR SERVICE AND TRADING LTD,HUN
SOMON AIR,SMR
"SONAIR SERVICO AEREO, SARL",SOR
"SONALYSTS, INC. (WATERFORD, CT)",SYI
"SONI AVIONES, S.A. DE C.V.",SNO
SONNIG SA,ONG
SONTAIR LTD,STI
"SOONAIR LINES, INC. (TULSA, OK)",SNL
SOS HELIKOPTERN GOTLAND AB,MCG
SOSOLISO LIMITED,OSL
SOUTH AFRICAN AIR FORCE,LMG
SOUTH AFRICAN AIRWAYS (SAA),SAA
SOUTH AFRICAN HISTORIC FLIGHT,SYY
SOUTH AIRLINES,OTL
SOUTH AMERICAN AIRLINES,SCN
SOUTH ASIAN AIRLINES LTD,BDS
"SOUTH CAROLINA AERONAUTICS COMMISSION (COLUMBIA, SC)",PLT
"SOUTH CENTRAL AIR, INC. (KENAI, AK)",SCA
SOUTH COAST AVIATION (BOURNEMOUTH) LTD,GAD
SOUTH EAST ASIAN AIRLINES,SRQ
"SOUTH EAST ASIAN AIRLINES (SEAIR) INTERNATIONAL, INC.",SGD
SOUTH PACIFIC EXPRESS HOLDINGS LIMITED,SXP
"SOUTH PACIFIC ISLAND AIRWAYS, INC.",SPI
SOUTH RIVERS AIRLINES,GIS
SOUTH WEST AIR CORPORATION,STW
SOUTH WESTERN HELICOPTERS LTD,...
SOUTH-AIRLINES,STH
SOUTH-EAST EUROPEAN AIRLINES,GGG
"SOUTHEAST AIR, INC. (NEW BEDFORD, MA)",SEA
"SOUTHEAST AIRMOTIVE CORP. (CHARLOTTE, NC)",SPU
"SOUTHEAST AVIATION HOLDING (STUART, FL)",UWA
"SOUTHEAST CORRECT CRAFT, INC. (ORLANDO, FL)",SOT
"SOUTHEAST SATSLAB CONSORTIUM (DAYTONA BEACH, FL)",XSL
"SOUTHEASTERN AIRWAYS CORP. (DOUBLE SPRINGS, AL)",PTM
"SOUTHEASTERN OHIO AIR SERVICE, INC DBA ZANESVILLE AVIATION (ZANESVILLE, OH)",CIT
SOUTHERN AIR CHARTER,SOA
"SOUTHERN AIR, INC. (FLORENCE, KY)",SOO
SOUTHERN AVIATION LIMITED,SOI
SOUTHERN AVIATION LIMITED,STV
"SOUTHERN CROSS AVIATION, INC. (CAMARILLO, CA)",SXA
SOUTHERN CROSS INTERNATIONAL,SXI
"SOUTHERN JERSEY AIRWAYS, INC. (ATLANTIC CITY, NJ)",ALC
"SOUTHERN OHIO AVIATION SALES CO. (W. CARROLLTON, OH)",SOH
SOUTHERN RIGHT AIR CHARTER CC,SGC
"SOUTHERN SEAPLANE, INC. (BELLE CHASSE, LA)",SSC
